subtitle_id,start,end,micro_id,status,source_text
S0307,00:11:40.79,00:11:46.31,M015,已覆盖并人工复核,Library here I'm getting the encoding
S0308,00:11:43.15,00:11:48.15,M016,已覆盖并人工复核,for gpt2 or that was used for gpt2
S0309,00:11:46.32,00:11:51.92,M016,已覆盖并人工复核,instead of just having 65 possible
S0310,00:11:48.15,00:11:54.43,M016,已覆盖并人工复核,"characters or tokens they have 50,000"
S0311,00:11:51.91,00:11:57.15,M016,已覆盖并人工复核,tokens and so when they encode the exact
S0312,00:11:54.44,00:11:59.27,M016,已覆盖并人工复核,same string High there we only get a
S0313,00:11:57.15,00:12:01.75,M016,已覆盖并人工复核,list of three integers but those
S0314,00:11:59.27,00:12:05.79,M016,已覆盖并人工复核,integers are not between 0 and 64 they
S0315,00:12:01.75,00:12:09.20,M016,已覆盖并人工复核,"are between Z and 5,"
S0316,00:12:05.79,00:12:12.00,M017,已覆盖并人工复核,"5,256 so basically you can trade off the"
S0317,00:12:09.20,00:12:13.95,M017,已覆盖并人工复核,code book size and the sequence lengths
S0318,00:12:12.00,00:12:16.39,M017,已覆盖并人工复核,so you can have very long sequences of
S0319,00:12:13.95,00:12:20.31,M017,已覆盖并人工复核,integers with very small vocabularies or
S0320,00:12:16.39,00:12:23.36,M017,已覆盖并人工复核,we can have short um sequences of
S0321,00:12:20.32,00:12:25.87,M017,已覆盖并人工复核,integers with very large vocabularies
S0322,00:12:23.36,00:12:28.60,M017,已覆盖并人工复核,and so typically people use in practice
S0323,00:12:25.87,00:12:30.55,M017,已覆盖并人工复核,these subword encodings but I'd like to
S0324,00:12:28.60,00:12:33.04,M017,已覆盖并人工复核,keep our token ier very simple so we're
S0325,00:12:30.55,00:12:35.00,M017,已覆盖并人工复核,using character level tokenizer and that
S0326,00:12:33.03,00:12:37.15,M017,已覆盖并人工复核,means that we have very small code books
S0327,00:12:35.00,00:12:40.24,M017,已覆盖并人工复核,we have very simple encode and decode
S0328,00:12:37.15,00:12:42.48,M017,已覆盖并人工复核,functions uh but we do get very long
S0329,00:12:40.24,00:12:43.72,M017,已覆盖并人工复核,sequences as a result but that's the
S0330,00:12:42.48,00:12:45.27,M017,已覆盖并人工复核,level at which we're going to stick with
S0331,00:12:43.72,00:12:46.63,M017,已覆盖并人工复核,this lecture because it's the simplest
S0332,00:12:45.27,00:12:49.03,M018,已覆盖并人工复核,thing okay so now that we have an
S0333,00:12:46.63,00:12:51.32,M018,已覆盖并人工复核,encoder and a decoder effectively a
S0334,00:12:49.03,00:12:53.71,M018,已覆盖并人工复核,tokenizer we can tokenize the entire
S0335,00:12:51.32,00:12:55.72,M018,已覆盖并人工复核,training set of Shakespeare so here's a
S0336,00:12:53.72,00:12:56.95,M018,已覆盖并人工复核,chunk of code that does that and I'm
S0337,00:12:55.72,00:12:58.75,M018,已覆盖并人工复核,going to start to use the pytorch
S0338,00:12:56.95,00:13:01.31,M018,已覆盖并人工复核,library and specifically the torch.
S0339,00:12:58.75,00:13:03.36,M018,已覆盖并人工复核,tensor from the pytorch library so we're
S0340,00:13:01.32,00:13:05.87,M018,已覆盖并人工复核,going to take all of the text in tiny
S0341,00:13:03.36,00:13:08.27,M018,已覆盖并人工复核,Shakespeare encode it and then wrap it
S0342,00:13:05.87,00:13:10.36,M018,已覆盖并人工复核,into a torch. tensor to get the data
S0343,00:13:08.27,00:13:12.00,M018,已覆盖并人工复核,tensor so here's what the data tensor
S0344,00:13:10.36,00:13:14.48,M018,已覆盖并人工复核,looks like when I look at just the first
S0345,00:13:12.00,00:13:16.75,M018,已覆盖并人工复核,"1,000 characters or the 1,000 elements"
S0346,00:13:14.48,00:13:18.92,M018,已覆盖并人工复核,of it so we see that we have a massive
S0347,00:13:16.75,00:13:20.91,M018,已覆盖并人工复核,sequence of integers and this sequence
S0348,00:13:18.91,00:13:22.51,M018,已覆盖并人工复核,of integers here is basically an
S0349,00:13:20.91,00:13:24.47,M018,已覆盖并人工复核,identical translation of the first
S0350,00:13:22.51,00:13:27.00,M018,已覆盖并人工复核,"10,000 characters"
S0351,00:13:24.48,00:13:29.12,M018,已覆盖并人工复核,here so I believe for example that zero
S0352,00:13:27.00,00:13:32.19,M018,已覆盖并人工复核,is a new line character and maybe one
S0353,00:13:29.12,00:13:34.12,M018,已覆盖并人工复核,one is a space not 100% sure but from
S0354,00:13:32.19,00:13:35.79,M018,已覆盖并人工复核,now on the entire data set of text is
S0355,00:13:34.12,00:13:38.27,M018,已覆盖并人工复核,re-represented as just it's just
S0356,00:13:35.79,00:13:39.35,M018,已覆盖并人工复核,stretched out as a single very large uh
S0357,00:13:38.27,00:13:41.51,M018,已覆盖并人工复核,sequence of
S0358,00:13:39.36,00:13:43.56,M018,已覆盖并人工复核,integers let me do one more thing before
S0359,00:13:41.51,00:13:45.72,M018,已覆盖并人工复核,we move on here I'd like to separate out
S0360,00:13:43.55,00:13:48.19,M018,已覆盖并人工复核,our data set into a train and a
S0361,00:13:45.72,00:13:51.04,M018,已覆盖并人工复核,validation split so in particular we're
S0362,00:13:48.19,00:13:52.79,M019,已覆盖并人工复核,going to take the first 90% of the data
S0363,00:13:51.03,00:13:54.51,M019,已覆盖并人工复核,set and consider that to be the training
S0364,00:13:52.79,00:13:56.91,M019,已覆盖并人工复核,data for the Transformer and we're going
S0365,00:13:54.51,00:13:59.48,M019,已覆盖并人工复核,to withhold the last 10% at the end of
S0366,00:13:56.91,00:14:01.15,M019,已覆盖并人工复核,it to be the validation data and this
S0367,00:13:59.48,00:14:03.03,M019,已覆盖并人工复核,will help us understand to what extent
S0368,00:14:01.15,00:14:04.63,M019,已覆盖并人工复核,our model is overfitting so we're going
S0369,00:14:03.03,00:14:06.75,M019,已覆盖并人工复核,to basically hide and keep the
S0370,00:14:04.63,00:14:08.56,M019,已覆盖并人工复核,validation data on the side because we
S0371,00:14:06.75,00:14:11.12,M019,已覆盖并人工复核,don't want just a perfect memorization
S0372,00:14:08.55,00:14:12.55,M019,已覆盖并人工复核,of this exact Shakespeare we want a
S0373,00:14:11.12,00:14:15.36,M019,已覆盖并人工复核,neural network that sort of creates
S0374,00:14:12.55,00:14:17.07,M019,已覆盖并人工复核,Shakespeare like uh text and so it
S0375,00:14:15.36,00:14:21.44,M019,已覆盖并人工复核,should be fairly likely for it to
S0376,00:14:17.07,00:14:24.59,M019,已覆盖并人工复核,produce the actual like stowed away uh
S0377,00:14:21.44,00:14:26.48,M019,已覆盖并人工复核,true Shakespeare text um and so we're
S0378,00:14:24.60,00:14:28.15,M019,已覆盖并人工复核,going to use this to uh get a sense of
S0379,00:14:26.48,00:14:30.39,M019,已覆盖并人工复核,the overfitting okay so now we would
S0380,00:14:28.15,00:14:32.19,M019,已覆盖并人工复核,like to start plugging these text
S0381,00:14:30.39,00:14:34.12,M019,已覆盖并人工复核,sequences or integer sequences into the
S0382,00:14:32.19,00:14:36.67,M019,已覆盖并人工复核,Transformer so that it can train and
S0383,00:14:34.12,00:14:38.63,M019,已覆盖并人工复核,learn those patterns now the important
S0384,00:14:36.67,00:14:40.55,M019,已覆盖并人工复核,thing to realize is we're never going to
S0385,00:14:38.63,00:14:42.24,M019,已覆盖并人工复核,actually feed entire text into a
S0386,00:14:40.55,00:14:44.23,M019,已覆盖并人工复核,Transformer all at once that would be
S0387,00:14:42.24,00:14:46.32,M019,已覆盖并人工复核,computationally very expensive and
S0388,00:14:44.24,00:14:48.19,M019,已覆盖并人工复核,prohibitive so when we actually train a
S0389,00:14:46.32,00:14:50.39,M019,已覆盖并人工复核,Transformer on a lot of these data sets
S0390,00:14:48.19,00:14:52.03,M019,已覆盖并人工复核,we only work with chunks of the data set
S0391,00:14:50.39,00:14:53.83,M020,已覆盖并人工复核,and when we train the Transformer we
S0392,00:14:52.03,00:14:55.83,M020,已覆盖并人工复核,basically sample random little chunks
S0393,00:14:53.83,00:14:58.36,M020,已覆盖并人工复核,out of the training set and train on
S0394,00:14:55.83,00:15:01.83,M020,已覆盖并人工复核,just chunks at a time and these chunks
S0395,00:14:58.36,00:15:04.36,M020,已覆盖并人工复核,have basically some kind of a length and
S0396,00:15:01.83,00:15:06.24,M020,已覆盖并人工复核,some maximum length now the maximum
S0397,00:15:04.36,00:15:08.68,M020,已覆盖并人工复核,length typically at least in the code I
S0398,00:15:06.24,00:15:10.95,M020,已覆盖并人工复核,usually write is called block size you
S0399,00:15:08.67,00:15:12.59,M020,已覆盖并人工复核,can you can uh find it under different
S0400,00:15:10.95,00:15:14.07,M020,已覆盖并人工复核,names like context length or something
S0401,00:15:12.60,00:15:16.12,M020,已覆盖并人工复核,like that let's start with the block
S0402,00:15:14.07,00:15:18.71,M020,已覆盖并人工复核,size of just eight and let me look at
S0403,00:15:16.12,00:15:20.72,M020,已覆盖并人工复核,the first train data characters the
S0404,00:15:18.72,00:15:22.75,M020,已覆盖并人工复核,first block size plus one characters
S0405,00:15:20.72,00:15:24.95,M020,已覆盖并人工复核,I'll explain why plus one in a
S0406,00:15:22.75,00:15:27.72,M020,已覆盖并人工复核,second so this is the first nine
S0407,00:15:24.95,00:15:30.00,M020,已覆盖并人工复核,characters in the sequence in the
S0408,00:15:27.72,00:15:31.68,M021,已覆盖并人工复核,training set now what I'd like to point
S0409,00:15:30.00,00:15:34.24,M021,已覆盖并人工复核,out is that when you sample a chunk of
S0410,00:15:31.67,00:15:36.55,M021,已覆盖并人工复核,data like this so say the these nine
S0411,00:15:34.24,00:15:38.60,M021,已覆盖并人工复核,characters out of the training set this
S0412,00:15:36.55,00:15:41.19,M021,已覆盖并人工复核,actually has multiple examples packed
S0413,00:15:38.60,00:15:43.83,M021,已覆盖并人工复核,into it and uh that's because all of
S0414,00:15:41.19,00:15:47.07,M021,已覆盖并人工复核,these characters follow each other and
S0415,00:15:43.83,00:15:49.24,M021,已覆盖并人工复核,so what this thing is going to say when
S0416,00:15:47.07,00:15:50.63,M021,已覆盖并人工复核,we plug it into a Transformer is we're
S0417,00:15:49.24,00:15:52.48,M021,已覆盖并人工复核,going to actually simultaneously train
S0418,00:15:50.63,00:15:53.36,M021,已覆盖并人工复核,it to make prediction at every one of
S0419,00:15:52.48,00:15:56.75,M022,已覆盖并人工复核,these
S0420,00:15:53.36,00:15:58.95,M022,已覆盖并人工复核,positions now in the in a chunk of nine
S0421,00:15:56.75,00:16:01.56,M022,已覆盖并人工复核,characters there's actually eight indiv
S0422,00:15:58.95,00:16:04.67,M022,已覆盖并人工复核,ual examples packed in there so there's
S0423,00:16:01.55,00:16:08.31,M022,已覆盖并人工复核,the example that when 18 when in the
S0424,00:16:04.67,00:16:12.12,M022,已覆盖并人工复核,context of 18 47 likely comes next in a
S0425,00:16:08.31,00:16:16.55,M022,已覆盖并人工复核,context of 18 and 47 56 comes next in a
S0426,00:16:12.12,00:16:18.79,M022,已覆盖并人工复核,context of 18 47 56 57 can come next and
S0427,00:16:16.55,00:16:20.83,M022,已覆盖并人工复核,so on so that's the eight individual
S0428,00:16:18.79,00:16:21.63,M022,已覆盖并人工复核,examples let me actually spell it out
S0429,00:16:20.83,00:16:24.12,M022,已覆盖并人工复核,with
S0430,00:16:21.63,00:16:26.48,M022,已覆盖并人工复核,code so here's a chunk of code to
S0431,00:16:24.12,00:16:28.12,M022,已覆盖并人工复核,illustrate X are the inputs to the
S0432,00:16:26.48,00:16:32.60,M022,已覆盖并人工复核,Transformer it will just be the first
S0433,00:16:28.12,00:16:34.51,M022,已覆盖并人工复核,block size characters y will be the uh
S0434,00:16:32.60,00:16:37.39,M023,已覆盖并人工复核,next block size characters so it's
S0435,00:16:34.51,00:16:40.44,M023,已覆盖并人工复核,offset by one and that's because y are
S0436,00:16:37.39,00:16:42.63,M023,已覆盖并人工复核,the targets for each position in the
S0437,00:16:40.44,00:16:45.39,M023,已覆盖并人工复核,input and then here I'm iterating over
S0438,00:16:42.63,00:16:47.12,M023,已覆盖并人工复核,all the block size of eight and the
S0439,00:16:45.39,00:16:51.48,M023,已覆盖并人工复核,context is always all the characters in
S0440,00:16:47.12,00:16:53.67,M023,已覆盖并人工复核,x uh up to T and including T and the
S0441,00:16:51.48,00:16:56.60,M023,已覆盖并人工复核,target is always the teth character but
S0442,00:16:53.67,00:16:57.35,M023,已覆盖并人工复核,in the targets array y so let me just
S0443,00:16:56.60,00:16:59.83,M024,已覆盖并人工复核,run
S0444,00:16:57.36,00:17:02.19,M024,已覆盖并人工复核,this and basically it spells out what I
S0445,00:16:59.83,00:17:04.51,M024,已覆盖并人工复核,said in words uh these are the eight
S0446,00:17:02.19,00:17:08.31,M024,已覆盖并人工复核,examples hidden in a chunk of nine
S0447,00:17:04.51,00:17:11.03,M024,已覆盖并人工复核,characters that we uh sampled from the
S0448,00:17:08.31,00:17:14.39,M024,已覆盖并人工复核,training set I want to mention one more
S0449,00:17:11.03,00:17:16.79,M024,已覆盖并人工复核,thing we train on all the eight examples
S0450,00:17:14.40,00:17:19.28,M024,已覆盖并人工复核,here with context between one all the
S0451,00:17:16.79,00:17:20.87,M024,已覆盖并人工复核,way up to context of block size and we
S0452,00:17:19.27,00:17:22.16,M024,已覆盖并人工复核,train on that not just for computational
S0453,00:17:20.88,00:17:23.67,M024,已覆盖并人工复核,reasons because we happen to have the
S0454,00:17:22.16,00:17:26.19,M024,已覆盖并人工复核,sequence already or something like that
S0455,00:17:23.67,00:17:28.91,M024,已覆盖并人工复核,it's not just done for efficiency it's
S0456,00:17:26.19,00:17:32.00,M024,已覆盖并人工复核,also done um to make the Transformer
S0457,00:17:28.91,00:17:33.91,M024,已覆盖并人工复核,Network be used to seeing contexts all
S0458,00:17:32.00,00:17:36.59,M025,已覆盖并人工复核,the way from as little as one all the
S0459,00:17:33.91,00:17:38.24,M025,已覆盖并人工复核,way to block size and we'd like the
